coil_id,production_date,shift_code,thickness_mm,width_mm,mass_out_tons,Hours,Grade,NextProcess,total_cycle_time_min,start_datetime,end_datetime
7608035,2024-06-29,D,1.9,1508,25.58,21:22:30,AC2 32,13,16.813125083333333,2024-06-29 14:55:10.373181,2024-06-29 15:11:59.160686
7608038,2024-06-29,D,1.9,1508,25.82,21:31:46,AC2 32,13,16.259166216666667,2024-06-29 15:11:59.160686,2024-06-29 15:28:14.710659
7608029,2024-06-29,D,1.9,1519,27.0,21:45:06,AC2 31,13,15.690282716666667,2024-06-29 12:30:59.328145,2024-06-29 12:46:40.745108
7606040,2024-06-29,D,3.0,1514,21.8,21:05:18,AC2 31,13,16.24326035,2024-06-29 07:39:58.047451,2024-06-29 07:56:12.643072
7608033,2024-06-29,D,1.9,1511,2.16,21:51:17,AC2 32,13,15.202045,2024-06-29 14:39:58.250481,2024-06-29 14:55:10.373181
7240062,2024-04-01,A,1.9,1226,0.64,22:32:51,AC2 31,13,12.354259416666668,2024-04-01 16:25:05.968185,2024-04-01 16:37:27.223750
7247047,2024-04-02,C,2.5,1506,5.02,22:36:19,AC2 31,13,15.88942355,2024-04-02 19:50:20.086779,2024-04-02 20:06:13.452192
7247047,2024-04-02,C,2.5,1506,19.16,22:44:33,AC2 31,13,15.88942355,2024-04-02 19:50:20.086779,2024-04-02 20:06:13.452192
7247047,2024-04-02,C,2.5,1506,1.04,22:49:12,AC2 31,13,15.88942355,2024-04-02 19:50:20.086779,2024-04-02 20:06:13.452192
7239018,2024-04-03,C,3.0,1359,22.68,22:59:48,AC2 31,13,16.499874616666666,2024-04-03 09:08:52.035269,2024-04-03 09:25:22.027746
7256026,2024-04-03,D,2.6,1461,26.32,22:32:06,AC5 37,13,16.38464865,2024-04-04 04:25:55.254849,2024-04-04 04:42:18.333768
7250076,2024-04-03,D,2.7,1504,25.6,22:49:46,AC2 32,13,16.263922033333333,2024-04-03 22:34:12.471868,2024-04-03 22:50:28.307190
7257056,2024-04-04,A,1.75,1226,23.36,22:01:15,AC2 31,13,11.625884766666667,2024-04-04 22:37:04.140089,2024-04-04 22:48:41.693175
7251033,2024-04-04,D,1.8,1236,23.4,22:47:17,AC2 31,13,11.97884235,2024-04-04 17:07:21.849051,2024-04-04 17:19:20.579592
7257056,2024-04-04,A,1.75,1226,0.46,22:23:27,AC2 31,13,11.625884766666667,2024-04-04 22:37:04.140089,2024-04-04 22:48:41.693175
7410156,2024-04-05,B,2.01,981,17.48,22:42:26,RC1 18,4,17.819393166666668,2024-04-05 22:27:37.683754,2024-04-05 22:45:26.847344
7415099,2024-04-05,B,2.01,977,17.6,22:00:04,RC1 18,4,18.3965786,2024-04-06 00:23:24.310461,2024-04-06 00:41:48.105177
7410157,2024-04-05,B,2.01,978,17.48,22:58:32,RC1 18,4,16.925579333333335,2024-04-05 22:45:26.847344,2024-04-05 23:02:22.382104
7410117,2024-04-06,B,2.36,981,18.2,22:42:12,RC2 33,4,18.036879250000002,2024-04-06 15:53:48.096028,2024-04-06 16:11:50.308783
7410107,2024-04-06,B,2.36,981,17.7,22:59:16,RC2 33,4,16.861594133333334,2024-04-06 13:34:11.039453,2024-04-06 13:51:02.735101
7410160,2024-04-06,C,2.01,980,17.08,22:30:02,RC1 18,4,15.903925633333333,2024-04-06 20:48:14.254290,2024-04-06 21:04:08.489828
7411061,2024-04-07,D,1.6,1231,23.04,22:32:11,AC2 31,13,12.418837783333334,2024-04-08 01:13:21.597371,2024-04-08 01:25:46.727638
7413061,2024-04-07,D,1.5,1224,22.86,22:44:00,AC2 31,13,10.6847267,2024-04-08 03:04:33.890549,2024-04-08 03:15:14.974151
7413042,2024-04-07,D,4.0,1235,22.28,22:55:27,AC2 31,13,17.647873116666666,2024-04-08 02:46:55.018162,2024-04-08 03:04:33.890549
7413053,2024-04-08,A,1.8,1236,21.64,22:27:45,AC2 31,13,11.1810472,2024-04-08 22:40:23.263930,2024-04-08 22:51:34.126762
7421058,2024-04-08,D,1.5,1230,21.72,22:59:28,AC5 34,13,12.34549175,2024-04-09 06:16:52.582988,2024-04-09 06:29:13.312493
7413053,2024-04-08,A,1.8,1236,1.5,22:28:05,AC2 31,13,11.1810472,2024-04-08 22:40:23.263930,2024-04-08 22:51:34.126762
7421058,2024-04-08,D,1.5,1230,1.4,22:49:13,AC5 34,13,12.34549175,2024-04-09 06:16:52.582988,2024-04-09 06:29:13.312493
7420122,2024-04-09,B,1.6,1228,21.36,22:20:08,AC2 32,13,12.223020700000001,2024-04-10 03:41:29.831057,2024-04-10 03:53:43.212299
7421068,2024-04-09,B,1.8,1173,21.46,22:52:41,AC1 39,13,12.444843933333335,2024-04-10 04:45:34.959557,2024-04-10 04:58:01.650193
7419037,2024-04-09,B,1.5,1229,22.7,22:36:37,AC2 31,13,11.761732716666668,2024-04-09 22:15:27.501288,2024-04-09 22:27:13.205251
7420122,2024-04-09,B,1.6,1228,2.68,22:20:51,AC2 32,13,12.223020700000001,2024-04-10 03:41:29.831057,2024-04-10 03:53:43.212299
7407092,2024-04-11,C,2.0,853,16.46,22:02:10,CC1 33,13,10.945831616666668,2024-04-11 07:49:55.630067,2024-04-11 08:00:52.379964
7422064,2024-04-11,C,1.85,1234,22.6,22:47:02,AC1 37,13,10.06936695,2024-04-11 11:40:31.802809,2024-04-11 11:50:35.964826
7422064,2024-04-11,C,1.85,1234,0.6,22:34:40,AC1 37,13,10.06936695,2024-04-11 11:40:31.802809,2024-04-11 11:50:35.964826
7243069,2024-04-12,D,1.75,1231,21.5,22:36:39,AC2 31,13,11.635466150000001,2024-04-12 06:44:03.539592,2024-04-12 06:55:41.667561
7419041,2024-04-12,D,1.4,1226,18.16,22:55:55,AC2 31,13,11.4067521,2024-04-12 09:45:05.710252,2024-04-12 09:56:30.115378
7243069,2024-04-12,D,1.75,1231,1.42,22:24:50,AC2 31,13,11.635466150000001,2024-04-12 06:44:03.539592,2024-04-12 06:55:41.667561
7419041,2024-04-12,D,1.4,1226,1.1,22:42:44,AC2 31,13,11.4067521,2024-04-12 09:45:05.710252,2024-04-12 09:56:30.115378
7419041,2024-04-12,D,1.4,1226,4.0,22:59:38,AC2 31,13,11.4067521,2024-04-12 09:45:05.710252,2024-04-12 09:56:30.115378
7247125,2024-04-13,A,2.5,1234,11.2,22:58:17,AC2 31,13,17.508958616666668,2024-04-13 14:14:59.797353,2024-04-13 14:32:30.334870
7420124,2024-04-13,B,1.6,1237,24.52,22:38:30,AC2 32,13,11.704643783333333,2024-04-14 01:55:44.393092,2024-04-14 02:07:26.671719
7247125,2024-04-13,A,2.5,1234,11.44,22:53:34,AC2 31,13,17.508958616666668,2024-04-13 14:14:59.797353,2024-04-13 14:32:30.334870
7413056,2024-04-13,B,1.5,1234,0.7,22:22:28,AC2 31,13,11.492013783333334,2024-04-13 23:06:15.295150,2024-04-13 23:17:44.815977
7420050,2024-04-14,C,4.7,1416,25.24,22:39:49,AC2 31,13,15.723310316666668,2024-04-14 21:20:00.750137,2024-04-14 21:35:44.148756
7250049,2024-04-14,B,3.0,1511,25.62,22:21:06,AC2 32,13,16.5414864,2024-04-14 11:57:42.343782,2024-04-14 12:14:14.832966
7255026,2024-04-14,B,3.8,1450,24.96,22:59:51,RC1 18,13,17.17729071666667,2024-04-14 12:32:09.521475,2024-04-14 12:49:20.158918
7420050,2024-04-14,C,4.7,1416,1.46,22:45:04,AC2 31,13,15.723310316666668,2024-04-14 21:20:00.750137,2024-04-14 21:35:44.148756
7255026,2024-04-14,B,3.8,1450,1.12,22:50:43,RC1 18,13,17.17729071666667,2024-04-14 12:32:09.521475,2024-04-14 12:49:20.158918
7228066,2024-04-16,D,2.0,976,13.76,22:49:58,AC1 31,4,12.396000966666666,2024-04-16 08:30:33.501548,2024-04-16 08:42:57.261606
7246177,2024-04-16,D,3.8,980,14.44,22:32:54,RC2 1,4,15.963472450000001,2024-04-16 11:04:46.247618,2024-04-16 11:20:44.055965
7228066,2024-04-16,D,2.0,976,1.54,22:41:24,AC1 31,4,12.396000966666666,2024-04-16 08:30:33.501548,2024-04-16 08:42:57.261606
7246177,2024-04-16,D,3.8,980,2.18,22:25:09,RC2 1,4,15.963472450000001,2024-04-16 11:04:46.247618,2024-04-16 11:20:44.055965
7435051,2024-04-17,B,1.5,1225,21.02,22:35:39,AC2 31,13,12.040363833333334,2024-04-17 23:41:13.538526,2024-04-17 23:53:15.960356
7435052,2024-04-17,B,1.5,1228,21.68,22:46:52,AC2 31,13,12.338618233333333,2024-04-18 00:05:08.175829,2024-04-18 00:17:28.492923
7435051,2024-04-17,B,1.5,1225,0.0,22:25:30,AC2 31,13,12.040363833333334,2024-04-17 23:41:13.538526,2024-04-17 23:53:15.960356
7437041,2024-04-17,B,1.48,1232,1.52,22:51:16,AC2 31,13,11.23076195,2024-04-18 03:18:55.222957,2024-04-18 03:30:09.068674
7435052,2024-04-17,B,1.5,1228,1.7,22:39:10,AC2 31,13,12.338618233333333,2024-04-18 00:05:08.175829,2024-04-18 00:17:28.492923
7410058,2024-04-18,B,2.9,1239,22.22,22:28:32,RC1 18,13,16.790289416666667,2024-04-18 11:09:46.797842,2024-04-18 11:26:34.215207
7421063,2024-04-18,B,1.9,1171,9.44,22:39:57,AC1 39,13,11.700697983333333,2024-04-18 13:52:45.845436,2024-04-18 14:04:27.887315
7421063,2024-04-18,B,1.9,1171,9.1,22:45:43,AC1 39,13,11.700697983333333,2024-04-18 13:52:45.845436,2024-04-18 14:04:27.887315
9810607,2024-04-18,B,2.3,1196,1.88,22:53:30,RC3 1,13,17.029752766666668,2024-04-19 08:15:15.039384,2024-04-19 08:32:16.824550
7421063,2024-04-18,B,1.9,1171,2.72,22:32:43,AC1 39,13,11.700697983333333,2024-04-18 13:52:45.845436,2024-04-18 14:04:27.887315
7438025,2024-04-19,C,2.5,1510,23.78,22:31:40,AC1 33,13,15.683554316666665,2024-04-19 17:59:25.009892,2024-04-19 18:15:06.023151
7433254,2024-04-19,C,3.5,1509,25.2,22:40:45,RC1 3,13,16.2255225,2024-04-19 14:11:36.218778,2024-04-19 14:27:49.750128
7438020,2024-04-19,C,2.6,1465,26.36,22:51:31,AC5 37,13,17.045423816666666,2024-04-19 17:24:31.384897,2024-04-19 17:41:34.110326
0360352,2024-04-20,D,1.87,1252,18.62,22:48:33,AC2 31,4,12.3372974,2024-04-20 08:22:58.132106,2024-04-20 08:35:18.369950
7255029,2024-04-20,D,3.6,1293,20.1,22:37:02,RC2 35,4,15.952732483333333,2024-04-20 12:53:19.506593,2024-04-20 13:09:16.670542
7255029,2024-04-20,D,3.6,1293,3.16,22:30:03,RC2 35,4,15.952732483333333,2024-04-20 12:53:19.506593,2024-04-20 13:09:16.670542
7438074,2024-04-21,B,2.3,1196,21.78,22:52:36,RC3 1,13,17.327322116666668,2024-04-22 02:44:39.551698,2024-04-22 03:01:59.191025
7439068,2024-04-21,B,1.8,1210,22.18,22:38:08,AC1 37,13,12.2264213,2024-04-22 04:05:05.552038,2024-04-22 04:17:19.137316
7438074,2024-04-21,B,2.3,1196,0.98,22:43:16,RC3 1,13,17.327322116666668,2024-04-22 02:44:39.551698,2024-04-22 03:01:59.191025
7439068,2024-04-21,B,1.8,1210,0.64,22:26:46,AC1 37,13,12.2264213,2024-04-22 04:05:05.552038,2024-04-22 04:17:19.137316
7406113,2024-04-22,B,2.2,793,16.16,22:32:32,AC2 32,4,16.297769283333334,2024-04-22 13:22:23.093341,2024-04-22 13:38:40.959498
7406113,2024-04-22,B,2.2,793,0.94,22:37:46,AC2 32,4,16.297769283333334,2024-04-22 13:22:23.093341,2024-04-22 13:38:40.959498
7257095,2024-04-22,B,2.2,789,0.94,22:44:24,AC2 32,4,16.66062833333333,2024-04-22 11:06:33.179267,2024-04-22 11:23:12.816967
7421035,2024-04-24,D,2.4,1240,22.54,22:58:54,AC2 31,13,16.970621783333332,2024-04-24 09:32:11.358178,2024-04-24 09:49:09.595485
7433019,2024-04-24,D,2.9,1235,23.08,22:31:24,AC2 31,13,16.2740056,2024-04-24 10:38:46.520545,2024-04-24 10:55:02.960881
7447041,2024-04-24,A,1.5,1243,19.04,22:48:30,AC2 32,13,12.1301436,2024-04-24 21:49:03.391883,2024-04-24 22:01:11.200499
7447041,2024-04-24,A,1.5,1243,1.9,22:39:11,AC2 32,13,12.1301436,2024-04-24 21:49:03.391883,2024-04-24 22:01:11.200499
9810720,2024-04-25,A,1.4,1230,12.92,22:59:40,AC2 31,13,11.806712549999999,2024-04-26 15:51:57.598816,2024-04-26 16:03:46.001569
9810736,2024-04-25,A,1.4,1229,11.42,22:38:07,AC2 31,13,12.009205283333333,2024-04-26 16:16:15.101030,2024-04-26 16:28:15.653347
9810644,2024-04-25,A,1.8,1174,17.3,22:02:47,AC2 31,13,11.767497933333335,2024-04-26 14:41:19.858278,2024-04-26 14:53:05.908154
9810644,2024-04-25,A,1.8,1174,0.48,22:20:02,AC2 31,13,11.767497933333335,2024-04-26 14:41:19.858278,2024-04-26 14:53:05.908154
9810720,2024-04-25,A,1.4,1230,1.76,22:51:17,AC2 31,13,11.806712549999999,2024-04-26 15:51:57.598816,2024-04-26 16:03:46.001569
9810736,2024-04-25,A,1.4,1229,1.46,22:39:38,AC2 31,13,12.009205283333333,2024-04-26 16:16:15.101030,2024-04-26 16:28:15.653347
HL68645,2024-04-27,C,2.9,1325,24.48,22:52:06,RC2 35,13,16.65672556666667,2024-04-28 12:53:07.876723,2024-04-28 13:09:47.280257
7450016,2024-04-27,D,2.9,1235,5.82,22:34:21,AC2 31,13,16.23063285,2024-04-27 21:40:05.180225,2024-04-27 21:56:19.018196
7450016,2024-04-27,D,2.9,1235,5.84,22:42:08,AC2 31,13,16.23063285,2024-04-27 21:40:05.180225,2024-04-27 21:56:19.018196
7450016,2024-04-27,D,2.9,1235,5.82,22:25:09,AC2 31,13,16.23063285,2024-04-27 21:40:05.180225,2024-04-27 21:56:19.018196
7450016,2024-04-27,D,2.9,1235,5.82,22:29:53,AC2 31,13,16.23063285,2024-04-27 21:40:05.180225,2024-04-27 21:56:19.018196
7451047,2024-04-29,A,1.5,1232,19.2,22:49:22,AC5 34,13,10.970020616666666,2024-04-30 07:38:45.429591,2024-04-30 07:49:43.630828
7447023,2024-04-29,B,1.9,1227,0.9,22:59:53,AC2 31,13,11.259487250000001,2024-04-30 05:24:18.574013,2024-04-30 05:35:34.143248
7451047,2024-04-29,A,1.5,1232,2.44,22:33:54,AC5 34,13,10.970020616666666,2024-04-30 07:38:45.429591,2024-04-30 07:49:43.630828
7451047,2024-04-29,A,1.5,1232,1.48,22:54:07,AC5 34,13,10.970020616666666,2024-04-30 07:38:45.429591,2024-04-30 07:49:43.630828
7421047,2024-04-30,B,1.85,1232,22.22,22:51:39,AC2 31,13,11.65644045,2024-04-30 09:58:45.924006,2024-04-30 10:10:25.310433
7422067,2024-04-30,B,1.87,1269,0.6,22:59:24,AC2 31,4,11.134896099999999,2024-04-30 12:52:46.647517,2024-04-30 13:03:54.741283
7421047,2024-04-30,B,1.85,1232,0.6,22:40:15,AC2 31,13,11.65644045,2024-04-30 09:58:45.924006,2024-04-30 10:10:25.310433
7446084,2024-05-01,D,4.0,1243,10.98,22:57:58,RC3 1,13,16.884540766666667,2024-05-01 21:21:09.648597,2024-05-01 21:38:02.721043
7122059,2024-05-02,D,1.9,899,0.54,22:25:31,AC1 31,13,11.067474133333333,2024-05-02 12:13:13.295254,2024-05-02 12:24:17.343702
7447027,2024-05-05,C,1.86,1250,21.7,22:14:15,AC1 31,4,11.241115233333334,2024-05-05 10:01:16.029422,2024-05-05 10:12:30.496336
0360656,2024-05-05,C,2.2,1302,24.74,22:27:33,AC1 37,13,14.927463816666666,2024-05-05 06:54:35.404840,2024-05-05 07:09:31.052669
7447027,2024-05-05,C,1.86,1250,1.28,22:03:06,AC1 31,4,11.241115233333334,2024-05-05 10:01:16.029422,2024-05-05 10:12:30.496336
0360711,2024-05-10,D,2.3,1197,20.74,22:37:06,RC3 1,13,17.853454250000002,2024-05-10 06:16:39.377185,2024-05-10 06:34:30.584440
0360710,2024-05-10,D,4.0,1234,16.66,22:28:09,RC1 15,13,16.656286416666667,2024-05-10 06:00:00.000000,2024-05-10 06:16:39.377185
7452038,2024-05-10,D,1.6,1233,0.88,22:50:40,RC3 22,13,11.19111135,2024-05-10 06:56:54.065055,2024-05-10 07:08:05.531736
7511040,2024-05-15,B,3.0,1510,23.58,22:34:18,AC2 31,13,17.534005116666666,2024-05-15 18:56:45.594257,2024-05-15 19:14:17.634564
7511041,2024-05-15,B,3.0,1513,1.28,22:54:28,AC2 31,13,17.1139914,2024-05-15 19:31:20.844220,2024-05-15 19:48:27.683704
7511083,2024-05-16,C,1.6,1235,11.38,22:45:00,AC2 31,13,10.96560325,2024-05-17 03:05:37.287249,2024-05-17 03:16:35.223444
7511083,2024-05-16,C,1.6,1235,11.46,22:38:57,AC2 31,13,10.96560325,2024-05-17 03:05:37.287249,2024-05-17 03:16:35.223444
7511088,2024-05-16,C,2.3,1235,11.34,22:28:09,AC2 31,13,16.11471425,2024-05-17 04:14:50.206273,2024-05-17 04:30:57.089128
7510041,2024-05-16,B,1.9,1228,22.92,22:55:14,AC2 31,13,12.540311433333333,2024-05-16 16:18:49.879250,2024-05-16 16:31:22.297936
7510022,2024-05-17,C,2.0,1236,20.28,22:37:07,AC2 31,13,11.36230895,2024-05-17 07:12:09.279415,2024-05-17 07:23:31.017952
7514045,2024-05-22,A,2.9,1225,22.68,22:50:41,AC2 31,13,19.061846483333333,2024-05-22 15:19:41.968052,2024-05-22 15:38:45.678841
7514052,2024-05-22,A,1.4,1228,22.74,22:24:06,AC2 31,13,11.618274283333333,2024-05-22 16:39:41.803407,2024-05-22 16:51:18.899864
7131086,2024-05-23,B,2.0,975,13.78,22:35:35,AC1 31,4,11.324257883333333,2024-05-23 08:00:01.953959,2024-05-23 08:11:21.409432
7517063,2024-05-23,C,1.8,1224,23.36,22:52:26,AC2 31,13,10.99539525,2024-05-24 03:49:51.583735,2024-05-24 04:00:51.307450
7131086,2024-05-23,B,2.0,975,0.56,22:27:21,AC1 31,4,11.324257883333333,2024-05-23 08:00:01.953959,2024-05-23 08:11:21.409432
7131086,2024-05-23,B,2.0,975,0.68,22:38:38,AC1 31,4,11.324257883333333,2024-05-23 08:00:01.953959,2024-05-23 08:11:21.409432
7520047,2024-05-29,A,3.2,1385,24.68,22:34:20,AC5 38,4,18.249437783333335,2024-05-29 10:04:58.996447,2024-05-29 10:23:13.962714
7522032,2024-05-29,A,1.5,1232,22.0,22:48:58,AC2 31,13,12.551603433333334,2024-05-29 14:52:53.241882,2024-05-29 15:05:26.338088
7522045,2024-05-29,B,1.4,1227,20.7,22:00:53,AC2 31,13,11.900343266666665,2024-05-29 18:01:26.188447,2024-05-29 18:13:20.209043
7522032,2024-05-29,A,1.5,1232,1.32,22:34:46,AC2 31,13,12.551603433333334,2024-05-29 14:52:53.241882,2024-05-29 15:05:26.338088
WY90136,2024-05-29,B,2.0,840,1.14,22:58:26,CC1 0,13,11.801099766666665,2024-05-30 01:15:29.484207,2024-05-30 01:27:17.550193
7526054,2024-05-30,B,1.9,1231,23.14,22:39:08,AC2 31,13,12.091634166666667,2024-05-30 16:59:42.177844,2024-05-30 17:11:47.675894
7526052,2024-05-30,B,1.9,1224,1.5,22:53:38,AC2 31,13,13.153869649999999,2024-05-30 16:46:32.945665,2024-05-30 16:59:42.177844
7514067,2024-05-31,C,1.75,1171,23.54,22:44:13,AC2 31,13,11.1687024,2024-05-31 08:02:18.175963,2024-05-31 08:13:28.298107
7514069,2024-05-31,C,1.75,1169,23.24,22:04:43,AC2 31,13,10.679262366666668,2024-05-31 08:25:01.853417,2024-05-31 08:35:42.609159
7514066,2024-05-31,C,1.75,1169,23.66,22:59:27,AC2 31,13,11.260380216666666,2024-05-31 07:51:02.553150,2024-05-31 08:02:18.175963
7530056,2024-06-05,A,1.5,1231,22.66,22:45:48,AC2 31,13,11.717143516666665,2024-06-05 16:08:14.105990,2024-06-05 16:19:57.134601
7533005,2024-06-06,C,2.96,1251,22.64,22:39:56,AC2 31,4,15.833870216666666,2024-06-06 23:16:10.876542,2024-06-06 23:32:00.908755
7534007,2024-06-06,C,2.96,1253,22.74,22:31:34,AC2 31,4,14.712647033333333,2024-06-07 00:16:53.241715,2024-06-07 00:31:36.000537
7528045,2024-06-06,B,2.4,1239,22.64,22:55:37,AC2 31,13,17.49124641666667,2024-06-06 10:32:23.941879,2024-06-06 10:49:53.416664
7528013,2024-06-08,D,4.0,1244,5.42,22:58:59,AC2 31,13,16.401083516666667,2024-06-08 06:46:27.967799,2024-06-08 07:02:52.032810
7529010,2024-06-08,D,2.9,1238,19.64,22:04:41,AC2 31,13,16.199728566666668,2024-06-08 09:33:57.270579,2024-06-08 09:50:09.254293
7535040,2024-06-08,A,1.9,1229,21.22,22:46:27,AC2 31,13,12.878403916666667,2024-06-08 19:31:42.683872,2024-06-08 19:44:35.388107
7529010,2024-06-08,D,2.9,1238,1.12,22:22:32,AC2 31,13,16.199728566666668,2024-06-08 09:33:57.270579,2024-06-08 09:50:09.254293
7535040,2024-06-08,A,1.9,1229,1.36,22:35:04,AC2 31,13,12.878403916666667,2024-06-08 19:31:42.683872,2024-06-08 19:44:35.388107
7536060,2024-06-09,B,1.4,1227,22.16,22:55:24,AC2 31,13,10.76817815,2024-06-09 18:36:47.867533,2024-06-09 18:47:33.958222
7536061,2024-06-09,B,1.4,1230,22.74,22:38:40,AC2 31,13,10.289952016666666,2024-06-09 18:59:58.427944,2024-06-09 19:10:15.825065
7536060,2024-06-09,B,1.4,1227,1.14,22:44:55,AC2 31,13,10.76817815,2024-06-09 18:36:47.867533,2024-06-09 18:47:33.958222
7536061,2024-06-09,B,1.4,1230,0.54,22:26:47,AC2 31,13,10.289952016666666,2024-06-09 18:59:58.427944,2024-06-09 19:10:15.825065
7540064,2024-06-10,C,1.9,1176,10.54,22:53:31,AC2 31,13,11.923836849999999,2024-06-10 23:42:12.383300,2024-06-10 23:54:07.813511
7540061,2024-06-10,C,1.6,1236,21.48,22:39:35,AC2 31,13,11.2478365,2024-06-10 22:46:23.875857,2024-06-10 22:57:38.746047
7540064,2024-06-10,C,1.9,1176,1.46,22:44:30,AC2 31,13,11.923836849999999,2024-06-10 23:42:12.383300,2024-06-10 23:54:07.813511
7540061,2024-06-10,C,1.6,1236,1.36,22:27:36,AC2 31,13,11.2478365,2024-06-10 22:46:23.875857,2024-06-10 22:57:38.746047
7539032,2024-06-11,C,1.86,1249,19.04,22:31:44,AC1 39,4,11.733998233333333,2024-06-11 12:37:55.180902,2024-06-11 12:49:39.220796
7539035,2024-06-11,C,1.8,1228,21.7,22:48:39,AC2 31,13,11.454703,2024-06-11 13:00:34.011437,2024-06-11 13:12:01.293617
7539035,2024-06-11,C,1.8,1228,1.16,22:42:32,AC2 31,13,11.454703,2024-06-11 13:00:34.011437,2024-06-11 13:12:01.293617
7543053,2024-06-12,A,1.5,1232,21.68,22:33:54,AC2 32,13,12.88213625,2024-06-12 22:59:07.989206,2024-06-12 23:12:00.917381
7546049,2024-06-12,A,1.5,1228,22.22,22:53:09,AC2 31,13,11.157337649999999,2024-06-13 02:00:06.914225,2024-06-13 02:11:16.354484
7543053,2024-06-12,A,1.5,1232,1.38,22:26:26,AC2 32,13,12.88213625,2024-06-12 22:59:07.989206,2024-06-12 23:12:00.917381
7546049,2024-06-12,A,1.5,1228,0.84,22:40:25,AC2 31,13,11.157337649999999,2024-06-13 02:00:06.914225,2024-06-13 02:11:16.354484
7545036,2024-06-13,A,1.5,1229,22.02,22:43:14,AC2 31,13,13.560017883333334,2024-06-13 16:07:42.146676,2024-06-13 16:21:15.747749
7542038,2024-06-13,A,1.5,1239,21.78,22:30:34,AC2 32,13,11.240011616666667,2024-06-13 09:20:51.963058,2024-06-13 09:32:06.363755
7545036,2024-06-13,A,1.5,1229,1.0,22:43:32,AC2 31,13,13.560017883333334,2024-06-13 16:07:42.146676,2024-06-13 16:21:15.747749
7543041,2024-06-14,B,1.5,1230,22.08,22:41:36,AC2 31,13,11.186379316666667,2024-06-14 16:55:51.135365,2024-06-14 17:07:02.318124
9811337,2024-06-14,C,1.5,1233,22.66,22:01:43,AC2 31,13,11.48534675,2024-06-14 23:27:26.054192,2024-06-14 23:38:55.174997
7543037,2024-06-14,B,1.5,1232,0.72,22:48:42,AC2 31,13,10.481017133333333,2024-06-14 16:33:42.227430,2024-06-14 16:44:11.088458
7543041,2024-06-14,B,1.5,1230,0.8,22:29:14,AC2 31,13,11.186379316666667,2024-06-14 16:55:51.135365,2024-06-14 17:07:02.318124
7547030,2024-06-15,C,2.4,1226,20.3,22:42:47,AC2 31,13,15.607355433333334,2024-06-15 15:30:44.753836,2024-06-15 15:46:21.195162
7553117,2024-06-18,A,2.61,1222,22.9,22:47:23,RC3 1,4,18.778320016666665,2024-06-18 07:37:56.146295,2024-06-18 07:56:42.845496
7553116,2024-06-18,A,2.76,1221,23.16,22:31:35,RC3 1,4,18.371873566666668,2024-06-18 07:19:33.833881,2024-06-18 07:37:56.146295
7553150,2024-06-19,B,2.56,1209,22.52,22:44:50,RC3 1,4,16.23846265,2024-06-19 08:12:54.954888,2024-06-19 08:29:09.262647
7553159,2024-06-19,B,2.56,1212,18.86,22:33:09,RC3 1,4,17.066289133333335,2024-06-19 12:17:04.038866,2024-06-19 12:34:08.016214
7553159,2024-06-19,B,2.56,1212,4.12,22:25:23,RC3 1,4,17.066289133333335,2024-06-19 12:17:04.038866,2024-06-19 12:34:08.016214
9811389,2024-06-20,D,1.5,1231,20.76,22:56:54,AC5 34,13,11.0840221,2024-06-20 20:31:26.917422,2024-06-20 20:42:31.958748
7555061,2024-06-20,C,1.9,1508,22.62,22:41:49,AC2 32,13,16.114072933333333,2024-06-20 11:02:56.250841,2024-06-20 11:19:03.095217
7555061,2024-06-20,C,1.9,1508,2.82,22:28:45,AC2 32,13,16.114072933333333,2024-06-20 11:02:56.250841,2024-06-20 11:19:03.095217
7559048,2024-06-21,A,1.4,1233,22.62,22:30:33,AC2 31,13,12.703149616666668,2024-06-22 05:53:22.313392,2024-06-22 06:06:04.502369
7559049,2024-06-21,D,1.4,1228,22.98,22:44:23,AC2 31,13,11.962335766666666,2024-06-22 06:06:04.502369,2024-06-22 06:18:02.242515
7559041,2024-06-21,A,1.5,1228,23.1,22:55:36,AC2 31,13,11.938655466666667,2024-06-22 04:34:57.226708,2024-06-22 04:46:53.546036
HC30111,2024-06-22,B,6.0,1208,0.0,22:37:27,AC2 0,13,17.112482633333332,2024-06-23 04:53:17.367059,2024-06-23 05:10:24.116017
HC30111,2024-06-22,B,6.0,1208,0.0,22:37:27,AC2 0,13,17.112482633333332,2024-06-23 04:53:17.367059,2024-06-23 05:10:24.116017
7558049,2024-06-22,A,3.9,1236,10.08,22:36:35,AC5 31,13,18.033526416666668,2024-06-22 15:17:11.432659,2024-06-22 15:35:13.444244
7558049,2024-06-22,A,3.9,1236,11.5,22:28:16,AC5 31,13,18.033526416666668,2024-06-22 15:17:11.432659,2024-06-22 15:35:13.444244
7554047,2024-06-22,A,1.5,1229,22.2,22:59:31,AC2 31,13,10.433336216666667,2024-06-22 07:44:36.859396,2024-06-22 07:55:02.859569
7561061,2024-06-23,B,1.9,1510,23.54,22:31:34,AC2 32,13,17.4072582,2024-06-23 14:56:38.862630,2024-06-23 15:14:03.298122
7561060,2024-06-23,B,1.9,1510,25.04,22:46:42,AC2 32,13,14.729895316666667,2024-06-23 14:41:55.068911,2024-06-23 14:56:38.862630
7561059,2024-06-23,B,1.9,1513,25.16,22:59:48,AC2 32,13,17.567360583333333,2024-06-23 14:24:21.027276,2024-06-23 14:41:55.068911
